Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
61036,B000FA38ZY,A2C5VLIJMDPWHI,"Shamontiel L. Vaughn ""I'm boycotting Amazon's...",0,0,3,1319673600,Good but not great,"I'm not sure why I'm not crazy about these things. When I was a Girl Scout, I used to love s'mores so I thought it'd be the same deal. They have the crunchiness of graham crackers, the chocolate and the marshmallows though. I like them, but I'm just not in love with them. If I really needed a sweet tooth fix, they'd definitely work. I like the texture and taste of the chocolate though, but I'm wondering if maybe I'm outgrowing s'mores these days. I'll have to make use of my stove (or somebody's campfire) to find out."
61509,B002ZOCEVC,A1Z54EM24Y40LL,c2,5,5,5,1275696000,AWESOME!,"If you've never tried this French Vanilla coffee, then you're in for a real treat.  I took this into work the other day and literally, it looked like one of those weird commercials when people are floating towards the coffee room!  Everyone went crazy over this stuff - it smells so much like caramel when it's brewing and when it is done, the flavor is just so very rich that I just drink it black.  I really cannot recommend this one enough, and everyone that I know that has tried it, now keeps it on hand all the time.  This is my morning breakfast coffee now - lot less calories than a doughnut with the same effect (well, sorta!).  This is a little pricey here though.  I pay four dollars for it at my local hardware store (yes, I did say hardware store!).  This is the number one brand of coffee in the country, per consumer reports. Highly, highly recommend!"
63226,B006BXUVPY,A1Z54EM24Y40LL,c2,0,0,5,1335398400,"Awesome, can't get them away from the kids!","I always was under the impression that kids would prefer the regular version of Cheez-its, you know, the orange, cheddar kind.  Not so!  These were grabbed so very quickly that the box turned into a blur of red!  They say they're creamy, weird for an ad campaign for crackers, but they're really not kidding!  Creamy mozarella can be sensed throughout these little bursts of flavor, and once again, the kids just go nuts for them.  SO glad we tried these, definitely a ""keeper"" in this house.  They arrived fresh from amazon, unbroken, and packaged well.  Highly recommend!"
64416,B000MIDROQ,A1Z54EM24Y40LL,c2,6,9,5,1203465600,"Great stuff, fast lunch!","These are fabulous for kids' and husband lunches!  They're fast for the kids to heat and have a hot meal, but if you're packing them for your husband, you might toss in two of these or include a sandwich.  They're not huge, about 3/4 cup in size, so that's not that much for a manly appetite.  They're really good too, surprisingly enough, and the value for the money is nice.  Not too salty either, like soup has been lately.  And honestly, with the cost of soup these days, this stuff fills you up more and costs the same. Recommend!"
67469,B0001E6DEC,A1Z54EM24Y40LL,c2,1,1,5,1148428800,Amazing stuff!,"I found this tea in a specialty store and paid TWICE what amazon is selling this for (boy, am I ever sick about that! I LOVE amazon!) as a dessert tea.  This is an awesome tea - just wonderful flavor.  It tastes as if you've already added the cream, as the name implies.  Very full-bodied flavor but not overly strong.  Sure am glad I found them here on Amazon - I'll be buying a bunch more! Highly recommend!"
68561,B001F2FD90,A1Z54EM24Y40LL,c2,0,0,5,1326326400,"Great food, supposedly made with real chicken","My smaller female Persian thinks this stuff hung the moon, literally.  So much so that my mother and I spend time scouring the local kroger store trying to find this stuff for her.  It's a bit difficult to find here in forgotten Ohio so when we do find it, most of whatever is left on the shelf winds up in the cart.  There are only a few things the ""Queen"" likes so when you find one, well, we have to grab it fast.  This stuff actually looks real - just as if you'd made it yourself.  Plus, 9 Lives has changed many of their foods to actually contain real meat instead of all the by-products.  Their tuna and egg version looks like you'd use it for people, minus the red color of course!  Anyway, give this variety a try - it certainly is my female's favorite.  Highly recommend!"
71072,B001E77LT6,A1Z54EM24Y40LL,c2,1,1,5,1199491200,"Great taste, great fast food breakfast","These have such a wonderful taste to them - all kids I've ever given them to just love them, even the picky ones.  If you're an adult, they certainly won't do much to fill you up in the mornings - you'll need a side of eggs or something to go with them, but they do taste great, are a great snack for baseball games, etc., and really help out when you need a toddler snack in a hurry.  Great options, we eat them all the time, and really, they're not just for breakfast!  Recommend!"
77685,B001LG940E,ANIMV3SPDD8SH,Guy De Federicis,1,2,4,1235865600,BLACK CHERRY,"...so I woke in the middle of the night with a case of hot coppers after a night of beer and Arby's spicy mozzarella sticks, stumbled to the refrigerator to relieve my parched mouth with something other than god-awful tap water, and found a can of Black Cherry Switch. I chugged the sucker down, and it was fine, relieving, maybe even refreshing. Picture a health conscious kiddie champagne for people who pretend they're doing anything about their diet and health."
78736,B00472I5A4,A32NC2UF34RJQY,D. Pagliassotti,0,0,5,1351209600,Great for HS lunch,"Great for HS lunch, kid enjoy as a snack also, will buy again. Salted chips are good too, tried them too."
80614,B0012KCUNC,A1Z54EM24Y40LL,c2,1,1,2,1249171200,Not their best flavor...,"This one was the reject surprise of the day.  Both cats wouldn't touch it at all - surprised me because one in particular is a turkey junky.  Can't figure this one out - it smells nice in the can, not strange odors that I can detect anyway.  It's pretty expensive to just toss but well, that's what I had to do.  It is healthy for your cat and it is a pate, not chunks.  However, that said, they don't care for the chunky Fancy Feast turkey variety either.  Not sure why - they gobble up the Friskies turkey and cheese like there's no tomorrow.  Not sure what to recommend here but to try it and see if your cat likes it.  Maybe it's just too boring! :)"
82623,B000FAEUI8,A1Z54EM24Y40LL,c2,1,1,5,1270166400,As awesome as ever!,"I've been eating these things for more than 40 years now and this is definitely one candy that has remained the same over all of those years. Plus, the blue is great for that ever-funny ""blue lip"" syndrome too! Just a great candy, and they work great in hot chocolate too for that extra special treat.  Highly recommend!"
82847,B007TGDXNO,A1BJHZE41QWBX6,"Sharon Pipke ""Sharon""",0,0,5,1349568000,"San Francisco Bay Coffee One Cup for Keurig  K-cup Brewers, French Roast, 36 count",I received this order already on time. I was late in writing my review. I alresdy drank this coffee. I love the flavor of the coffee and I like getting a fresh cup of coffee all the time.
86015,B000G7V3BM,A1Z54EM24Y40LL,c2,0,0,5,1249257600,The best!,"As a rule, Snyder's just makes the best pretzels, hands down.  They've been making them for 100 years now and well, there's a reason they're still in business!  These are great - they disappear rather quickly.  My only complaint is that they're small and very hard so they scrape the roof of your mouth.  Other than that, they're the best tasting things out there.  Highly recommend!"
86641,B000F9Z29U,A1Z54EM24Y40LL,c2,10,10,5,1199577600,"Great snack, convenience","Love fig newtons!  These are really fresh individually sealed, unlike their 1lb counterpart packages that have a tendency to get stale rather quickly.  These are worth the extra cost for that reason alone.  But, they're grab and go snacks too that are somewhat healthy for you than a regular cookie.  They also make great treats for after ballgames and other sports.  We love these in our house, highly recommend!"
87637,B002ZJSSEE,A1Z54EM24Y40LL,c2,10,10,5,1199577600,"Great snack, convenience","Love fig newtons!  These are really fresh individually sealed, unlike their 1lb counterpart packages that have a tendency to get stale rather quickly.  These are worth the extra cost for that reason alone.  But, they're grab and go snacks too that are somewhat healthy for you than a regular cookie.  They also make great treats for after ballgames and other sports.  We love these in our house, highly recommend!"
92046,B004YV80O4,A1Z54EM24Y40LL,c2,2,2,5,1311724800,Fabulous product - Improvement over Hamburger Helper!,"In our house, I've been barred from EVER buying Hamburger Helper.  I suppose that's what happens when you cook from scratch for a bunch of boys nightly!  So, when I mentioned that we were going to try this, the number of moans and groans almost outweighed the sound of the hamburger cooking in the skillet.  But, were we ever in for a surprise.  This stuff is awesome!  It actually includes a large packet of smooth Velveeta cheese to mix in with the entree and just that one element really makes it go over the top in taste.  Mind you, if you'd like to save the calories from the cheese packet, the entree tastes great without it.<br /><br />My only complaints are: 1), it's a bit salty.  This is particularly heightened after adding that packet of cheese.  It's not over the top like some soups can be, but it's definitely a negative.  If you're on a salt-controlled diet, this might be an issue. 2). The actual serving size of the package is small.  And I mean, VERY small.  If you have a family of 3, then each individual would get one serving.  Any larger than that, then you're in trouble unless you have VERY young children.  If you have a hungry husband and sons, you'll wind up buying 3 boxes to actually make enough to fill them up.  My suggestion: add a salad with meat, along with a vegetable and some healthy bread and that helps considerably.  In addition, add something like a can of diced tomatoes to this dish and use ground turkey or chicken to make it healthier.  Milk to drink always helps too.  There is enough sauce to add an additional 1/2 pound of meat to the dish, along with the tomatoes, and the cheese sauce can cook a bit longer in the pan to make it more ""runny"" to infuse with the additional ingredients.<br /><br />So, this is definitely a ""keeper"" in this house.  I about fell off my chair when I heard a ""Yum!""  But, Velveeta has been creating ""Yums"" for years and I am not surprised that this dish is in keeping with their history. Highly recommend!"
